 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
40990,102,1,2,0,12,0,0,0,0,6,6,6,0,117647.0588,29411.76471,51,2.828427125,53,49,0,0,0,0,0,49,49,0,49,49,0,0,0,0,32,40,9803.921569,19607.84314,0,6,3,3.464101615,12,0,0,0,0,1,0,0,0,2,4,0,6,32,0,0,0,0,0,0,1,0,2,12,939,0,0,32,0,0,0,0,0,0,0,0,BENIGN
57796,249,2,1,37,6,31,6,18.5,17.67766953,6,6,6,0,172690.7631,12048.19277,124.5,102.5304833,197,52,249,249,0,249,249,0,0,0,0,0,1,0,0,0,40,20,8032.128514,4016.064257,6,31,18.5,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,6,40,0,0,0,0,0,0,2,37,1,6,946,0,1,20,0,0,0,0,0,0,0,0,BENIGN
57798,4,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,9250000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,40,0,500000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
57839,5,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,8600000,600000,2.5,2.121320344,4,1,5,2.5,2.121320344,4,1,0,0,0,0,0,0,0,0,0,60,0,600000,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,946,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
57840,5,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,8600000,600000,2.5,2.121320344,4,1,5,2.5,2.121320344,4,1,0,0,0,0,0,0,0,0,0,60,0,600000,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,946,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
57840,92,1,1,6,6,6,6,6,0,6,6,6,0,130434.7826,21739.13043,92,0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10869.56522,10869.56522,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,946,0,0,20,0,0,0,0,0,0,0,0,BENIGN
37380,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,939,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
57746,479,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,89770.35491,6263.048017,239.5,335.8757211,477,2,479,239.5,335.8757211,477,2,0,0,0,0,0,0,0,0,0,60,0,6263.048017,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,946,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
45056,250,2,1,31,6,31,0,15.5,21.92031022,6,6,6,0,148000,12000,125,48.08326112,159,91,250,250,0,250,250,0,0,0,0,0,1,0,0,0,64,20,8000,4000,0,31,17,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6,64,0,0,0,0,0,0,2,31,1,6,978,0,0,32,0,0,0,0,0,0,0,0,BENIGN
45054,84,2,1,31,6,31,0,15.5,21.92031022,6,6,6,0,440476.1905,35714.28571,42,57.98275606,83,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,20,23809.52381,11904.7619,0,31,17,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6,64,0,0,0,0,0,0,2,31,1,6,978,0,0,32,0,0,0,0,0,0,0,0,BENIGN
45052,67,2,1,31,6,31,0,15.5,21.92031022,6,6,6,0,552238.806,44776.1194,33.5,43.13351365,64,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,20,29850.74627,14925.37313,0,31,17,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6,64,0,0,0,0,0,0,2,31,1,6,978,0,0,32,0,0,0,0,0,0,0,0,BENIGN
43596,61,1,1,0,0,0,0,0,0,0,0,0,0,0,32786.88525,61,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16393.44262,16393.44262,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,967,237,0,32,0,0,0,0,0,0,0,0,BENIGN
57701,43,1,1,6,6,6,6,6,0,6,6,6,0,279069.7674,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,23255.81395,23255.81395,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,946,256,0,20,0,0,0,0,0,0,0,0,BENIGN
57700,58,1,1,6,6,6,6,6,0,6,6,6,0,206896.5517,34482.75862,58,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,17241.37931,17241.37931,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,946,256,0,20,0,0,0,0,0,0,0,0,BENIGN
46336,53,1,1,0,0,0,0,0,0,0,0,0,0,0,37735.84906,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,18867.92453,18867.92453,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,975,251,0,32,0,0,0,0,0,0,0,0,BENIGN
55788,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,31000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,939,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
55788,47,1,3,0,18,0,0,0,0,6,6,6,0,382978.7234,85106.38298,15.66666667,23.69247419,43,1,0,0,0,0,0,4,2,1.414213562,3,1,0,0,0,0,32,60,21276.59574,63829.78723,0,6,3.6,3.286335345,10.8,0,0,0,0,1,0,0,0,3,4.5,0,6,32,0,0,0,0,0,0,1,0,3,18,939,0,0,32,0,0,0,0,0,0,0,0,BENIGN
43674,105,1,1,0,0,0,0,0,0,0,0,0,0,0,19047.61905,105,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9523.809524,9523.809524,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,341,237,0,32,0,0,0,0,0,0,0,0,BENIGN
56268,114084,3,1,38,6,38,0,12.66666667,21.93931023,6,6,6,0,385.6807265,35.06188423,38028,65791.09763,113997,1,114084,57042,80668.15581,114083,1,0,0,0,0,0,0,0,0,0,96,20,26.29641317,8.765471056,0,38,8.8,16.52876281,273.2,0,0,0,0,1,0,0,0,0,11,12.66666667,6,96,0,0,0,0,0,0,3,38,1,6,61,0,1,32,0,0,0,0,0,0,0,0,BENIGN
43278,55587,2,1,258,6,258,0,129,182.4335495,6,6,6,0,4749.311889,53.96945329,27793.5,39192.80756,55507,80,55587,55587,0,55587,55587,0,0,0,0,0,1,0,0,0,64,20,35.97963553,17.98981776,0,258,130.5,147.2446943,21681,0,1,0,0,1,0,0,0,0,174,129,6,64,0,0,0,0,0,0,2,258,1,6,123,0,0,32,0,0,0,0,0,0,0,0,BENIGN
43326,6895,3,1,150,6,150,0,50,86.60254038,6,6,6,0,22625.09065,580.1305294,2298.333333,3611.76665,6465,60,6895,3447.5,4352.242238,6525,370,0,0,0,0,0,0,0,0,0,96,20,435.097897,145.0326323,0,150,31.2,66.46201923,4417.2,0,0,0,0,1,0,0,0,0,39,50,6,96,0,0,0,0,0,0,3,150,1,6,114,0,1,32,0,0,0,0,0,0,0,0,BENIGN
43322,6814,3,1,150,6,150,0,50,86.60254038,6,6,6,0,22894.04168,587.0267097,2271.333333,3635.106647,6465,20,6814,3407,4352.949345,6485,329,0,0,0,0,0,0,0,0,0,96,20,440.2700323,146.7566774,0,150,31.2,66.46201923,4417.2,0,0,0,0,1,0,0,0,0,39,50,6,96,0,0,0,0,0,0,3,150,1,6,114,0,1,32,0,0,0,0,0,0,0,0,BENIGN
43315,769,2,0,0,0,0,0,0,0,0,0,0,0,0,2600.780234,769,0,769,769,769,769,0,769,769,0,0,0,0,0,0,0,0,0,64,0,2600.780234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,114,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
43327,47,2,0,0,0,0,0,0,0,0,0,0,0,0,42553.19149,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,64,0,42553.19149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,114,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
43100,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,5114,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
43112,220,2,0,12,0,6,6,6,0,0,0,0,0,54545.45455,9090.909091,220,0,220,220,220,220,0,220,220,0,0,0,0,0,0,0,0,0,40,0,9090.909091,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,5114,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
43106,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,5114,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
60018,0,2,0,12,0,6,6,6,0,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,5114,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
34314,111,1,1,0,0,0,0,0,0,0,0,0,0,0,18018.01802,111,0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9009.009009,9009.009009,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,63,437,0,32,0,0,0,0,0,0,0,0,BENIGN
48660,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,7750000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,64,0,500000,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,61,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
46702,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,7750000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,64,0,500000,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,61,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
54192,93,1,1,0,0,0,0,0,0,0,0,0,0,0,21505.37634,93,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10752.68817,10752.68817,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,57,229,0,32,0,0,0,0,0,0,0,0,BENIGN
54194,86,1,1,0,0,0,0,0,0,0,0,0,0,0,23255.81395,86,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11627.90698,11627.90698,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,57,229,0,32,0,0,0,0,0,0,0,0,BENIGN
53210,82,1,1,0,0,0,0,0,0,0,0,0,0,0,24390.2439,82,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12195.12195,12195.12195,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,68,251,0,32,0,0,0,0,0,0,0,0,BENIGN
55288,195,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,251282.0513,20512.82051,65,62.50599971,128,3,195,97.5,133.6431816,192,3,0,0,0,0,0,0,0,0,0,60,20,15384.61538,5128.205128,6,31,11,11.18033989,125,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6,60,0,0,0,0,0,0,3,43,1,6,60,0,2,20,0,0,0,0,0,0,0,0,BENIGN
56594,93,1,1,0,0,0,0,0,0,0,0,0,0,0,21505.37634,93,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10752.68817,10752.68817,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,61,251,0,32,0,0,0,0,0,0,0,0,BENIGN
57860,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,60,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
57870,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,60,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
57753,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,62,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
55228,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,40905,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
55218,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,40905,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
55230,1,2,0,12,0,6,6,6,0,0,0,0,0,12000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,40905,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
59403,83392,2,1,0,0,0,0,0,0,0,0,0,0,0,35.97467383,41696,58889.26695,83337,55,83392,83392,0,83392,83392,0,0,0,0,0,0,0,0,0,64,32,23.98311589,11.99155794,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,252,319,0,32,0,0,0,0,0,0,0,0,BENIGN
8818,48,2,0,12,0,6,6,6,0,0,0,0,0,250000,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,40,0,41666.66667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,385,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
57844,34209,5,1,3565,6,1430,6,713,712.0877755,6,6,6,0,104387.7342,175.3924406,6841.8,9445.619683,19482,2,34209,8552.25,9972.843472,19482,2,0,0,0,0,0,0,0,0,0,100,20,146.1603672,29.23207343,6,1430,511,676.0604016,457057.6667,0,0,0,0,1,0,0,0,0,596.1666667,713,6,100,0,0,0,0,0,0,5,3565,1,6,343,0,4,20,0,0,0,0,0,0,0,0,BENIGN
57841,35453,4,1,3565,6,2860,6,891.25,1351.864731,6,6,6,0,100724.9034,141.0317886,8863.25,10218.28532,19676,89,35453,11817.66667,10211.03366,19676,276,0,0,0,0,0,0,0,0,0,80,20,112.8254309,28.20635771,6,2860,596.1666667,1142.585212,1305500.967,0,0,0,0,1,0,0,0,0,715.4,891.25,6,80,0,0,0,0,0,0,4,3565,1,6,343,0,3,20,0,0,0,0,0,0,0,0,BENIGN
57845,34481,5,1,3565,6,1430,6,713,712.0877755,6,6,6,0,103564.2818,174.0088745,6896.2,9448.864016,19187,32,34481,8620.25,9961.377762,19187,48,0,0,0,0,0,0,0,0,0,100,20,145.0073954,29.00147908,6,1430,511,676.0604016,457057.6667,0,0,0,0,1,0,0,0,0,596.1666667,713,6,100,0,0,0,0,0,0,5,3565,1,6,343,0,4,20,0,0,0,0,0,0,0,0,BENIGN
57843,34641,4,1,3565,6,2123,6,891.25,1060.627919,6,6,6,0,103085.9386,144.3376346,8660.25,9990.563026,18961,2,34641,11547,9987.742137,18963,190,0,0,0,0,0,0,0,0,0,80,20,115.4701077,28.86752692,6,2123,596.1666667,940.1792205,883936.9667,0,0,0,0,1,0,0,0,0,715.4,891.25,6,80,0,0,0,0,0,0,4,3565,1,6,343,0,3,20,0,0,0,0,0,0,0,0,BENIGN
57842,34176,4,1,3565,6,2860,6,891.25,1351.864731,6,6,6,0,104488.53,146.3014981,8544,9890.223894,18968,3,34176,11392,9904.707568,18968,184,0,0,0,0,0,0,0,0,0,80,20,117.0411985,29.26029963,6,2860,596.1666667,1142.585212,1305500.967,0,0,0,0,1,0,0,0,0,715.4,891.25,6,80,0,0,0,0,0,0,4,3565,1,6,343,0,3,20,0,0,0,0,0,0,0,0,BENIGN
38920,58,1,1,0,0,0,0,0,0,0,0,0,0,0,34482.75862,58,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,242,0,32,0,0,0,0,0,0,0,0,BENIGN
56556,28489,2,1,38,6,38,0,19,26.87005769,6,6,6,0,1544.455755,105.3038015,14244.5,20055.66963,28426,63,28489,28489,0,28489,28489,0,0,0,0,0,1,0,0,0,64,20,70.20253431,35.10126716,0,38,20.5,20.35517952,414.3333333,0,1,0,0,1,0,0,0,0,27.33333333,19,6,64,0,0,0,0,0,0,2,38,1,6,349,0,0,32,0,0,0,0,0,0,0,0,BENIGN
33224,7797,2,0,0,0,0,0,0,0,0,0,0,0,0,256.5089137,7797,0,7797,7797,7797,7797,0,7797,7797,0,0,0,0,0,0,0,0,0,64,0,256.5089137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,925,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
60506,67,1,1,0,0,0,0,0,0,0,0,0,0,0,29850.74627,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14925.37313,14925.37313,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,349,1265,0,32,0,0,0,0,0,0,0,0,BENIGN
54903,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,371,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
54923,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,502,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
8781,70,2,0,12,0,6,6,6,0,0,0,0,0,171428.5714,28571.42857,70,0,70,70,70,70,0,70,70,0,0,0,0,0,0,0,0,0,40,0,28571.42857,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,368,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
8788,48,2,0,12,0,6,6,6,0,0,0,0,0,250000,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,40,0,41666.66667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,454,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
57755,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,362,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
57760,52,1,1,6,6,6,6,6,0,6,6,6,0,230769.2308,38461.53846,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19230.76923,19230.76923,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,351,253,0,20,0,0,0,0,0,0,0,0,BENIGN
57114,18687,5,2,4022,12,1418,0,804.4,740.3963803,6,6,6,0,215871.9966,374.5919623,3114.5,7266.583454,17943,7,18687,4671.75,8849.296521,17943,48,217,217,0,217,217,0,0,0,0,160,40,267.5656874,107.026275,0,1418,504.25,696.3139173,484853.0714,0,0,0,0,1,0,0,0,0,576.2857143,804.4,6,160,0,0,0,0,0,0,5,4022,2,12,340,0,3,32,0,0,0,0,0,0,0,0,BENIGN
57738,71,1,1,6,6,6,6,6,0,6,6,6,0,169014.0845,28169.01408,71,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14084.50704,14084.50704,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,335,258,0,20,0,0,0,0,0,0,0,0,BENIGN
57858,151,1,1,6,6,6,6,6,0,6,6,6,0,79470.19868,13245.03311,151,0,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6622.516556,6622.516556,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,335,258,0,20,0,0,0,0,0,0,0,0,BENIGN
57859,152,1,1,6,6,6,6,6,0,6,6,6,0,78947.36842,13157.89474,152,0,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6578.947368,6578.947368,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,335,258,0,20,0,0,0,0,0,0,0,0,BENIGN
35206,56,1,1,0,0,0,0,0,0,0,0,0,0,0,35714.28571,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,332,229,0,32,0,0,0,0,0,0,0,0,BENIGN
32826,64,1,1,0,0,0,0,0,0,0,0,0,0,0,31250,64,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,15625,15625,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,362,245,0,32,0,0,0,0,0,0,0,0,BENIGN
8738,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,597,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
8673,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,454,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
38900,80,1,1,0,0,0,0,0,0,0,0,0,0,0,25000,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12500,12500,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,1288,0,32,0,0,0,0,0,0,0,0,BENIGN
8682,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
57733,22,1,1,6,6,6,6,6,0,6,6,6,0,545454.5455,90909.09091,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45454.54545,45454.54545,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,351,253,0,20,0,0,0,0,0,0,0,0,BENIGN
